"from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"1530258666992232","Namlun Didong","Tựa sách mới nhất (cũng là cuốn đắt tiền nhất) trong series ""Studies in Classification, Data Analysis, and Knowledge Organization"" 

(Các bạn biết tìm nó ở đâu rồi nha).","2016-08-09T13:11:11+0000","photo","https://www.facebook.com/photo.php?fbid=1262651880419580&set=gm.642904085864284&type=3","472656846222343_642904085864284",NA,112,19,19
"1249192251823862","Kevin Nguyen Vo","Tất cả bài viết và Files của anh Nam, mọi người có thể download tại đây:

https://www.dropbox.com/s/9cwsm3hi7nnox4i/namlundidong.html?dl=0

Cám ơn anh Nam Namlun Didong vì đã chia sẽ kiến thức nhiều cho group. Chúc anh nhiều sức khoẻ và thành công.","2016-09-16T10:52:28+0000","link","https://www.dropbox.com/s/9cwsm3hi7nnox4i/namlundidong.html?dl=0","472656846222343_661657653988927",NA,76,6,11
"10154630775082982","Duy Thọ Nguyễn","ggplot2, reshape, tidyr, dplyr, purrr ... và ... RStudio. Có lẽ không phải giới thiệu nhiều nữa. Trong danh sách câu hỏi được đặt ra trên Quora thấy có nhiều câu hỏi thú vị mà nhiều người sẽ quan tâm. Hadley sẽ trả lời vào ngày 20/9.  
","2016-09-14T00:39:35+0000","link","https://www.quora.com/session/Hadley-Wickham/1?srid=uqCJ","472656846222343_660506404104052",NA,15,2,0
"1354928117900253","Chương Văn","[Tãn mạn] Làm thế nào để trở thành 1 nhà khoa học dữ liệu ?
Một bài viết rất hay dành cho những bạn đam mê và đang kiên trì trên con đường này :)","2016-09-14T06:55:12+0000","link","http://www.phantichkinhte123.com/2016/04/lam-nao-e-tro-thanh-mot-nha-khoa-hoc-du.html","472656846222343_660621950759164",NA,9,0,1
"1814941822089228","Vũ Hoài Nam","Xin chào mn, mình mới gia nhập nhóm 
Khi lưu script, mình bị lỗi ntn, kb lỗi như này khắc phục ntn nhỉ? mình cảm ơn :D","2016-08-31T13:08:22+0000","photo","https://www.facebook.com/photo.php?fbid=1728090087441069&set=gm.653556554799037&type=3","472656846222343_653556554799037",NA,6,2,0
"1245895802184304","Dinh Tien Tai","Xin chào mọi người. Mình dùng facet_wrap() để làm biểu đồ cho 5 biến liên tục và muốn điều chỉnh y-axis riêng biệt cho từng panel, nhưng chưa biết phải làm thế nào. Xin mọi người góp ý ạ.","2016-09-01T08:18:52+0000","status",NA,"472656846222343_653977598090266",NA,5,1,0
"10208314748176383","Le Manh Hung","mình bị lỗi như này: khi đọc text file 
""
Warning message:
In readLines(""VietnamSCRdrought.txt"") :
  incomplete final line found on 'VietnamSCRdrought.txt'
""
Có ai biết cách khắc phục như nào không ạ? Xin cảm ơn

Link file: https://drive.google.com/open?id=0B6ZINDS0znc5ajFfQ2VTRTl0cXc

Code của mình: 
library(tm)
library(SnowballC)
library(wordcloud)
library(RColorBrewer)
file = readLines(""VietnamSCRdrought.txt"")","2016-08-27T16:17:57+0000","link","https://drive.google.com/open?id=0B6ZINDS0znc5ajFfQ2VTRTl0cXc","472656846222343_651671134987579",NA,0,2,0
"10207877287919574","Hung Vu","Em chưa hiểu nhiều về thống kê nên đang có thắc mắc về khoảng tin cậy 95% (95% Confidence Interval) em cũng đã tìm hiểu và thấy có thể tính CI bằng t.test(x) và cách khác cũng thì dùng quantile(x, prob=c(0.025, 0.50, 0.975)), tính bằng upper95 và lower95=mean±1.96xSD. Nhưng kết quả từ số liệu của mình lại khác nhau. Mong cả nhà chỉ điểm cho ah. Thanks","2016-08-26T02:15:50+0000","status",NA,"472656846222343_650876651733694",NA,5,9,2
"1530258666992232","Namlun Didong","Quy trình Bootstrap:

1) Chuẩn bị câu hỏi dưới dạng 1 function
2) Triệu hồi thần may mắn
3) Đặt câu hỏi cho nữ thần
4) Chờ đợi câu trả lời

","2016-08-24T20:23:20+0000","link","https://drive.google.com/open?id=0B1vaOU1uB8DPMS1SUXFkcmZKNmc","472656846222343_650259655128727",NA,51,7,1
"10212790460500196","Hoang Viet Anh","Thêm một nguồn để kiếm số liệu

","2016-08-27T03:57:59+0000","link","https://datasearch.elsevier.com/","472656846222343_651408991680460",NA,11,7,2
"10202824185922593","Long Dang","http://www.computerworld.com/article/2497464/business-intelligence/business-intelligence-60-r-resources-to-improve-your-data-skills.html#tk.drr_mlt","2016-08-27T00:11:22+0000","link","http://www.computerworld.com/article/2497464/business-intelligence/business-intelligence-60-r-resources-to-improve-your-data-skills.html#tk.drr_mlt","472656846222343_651344861686873",NA,5,0,1
"1530258666992232","Namlun Didong","Bạn đang ở đâu trên giản đồ Conway ?

Năm 2010, Drew Conway vẽ giản đồ sau đây để mô tả ý tưởng liên hệ giữa 3 lĩnh vực: (1) Chuyên môn, (2) Lập trình - dữ liệu và (3) Toán - Thống kê. Biểu đồ này còn cho phép chúng ta phân ra 7 vùng và xác định 7 loại ""khoa học gia"" tương ứng với mỗi vùng:

Vùng 1: Những người chỉ có duy nhất kiến thức và kĩ năng trong chuyên ngành của mình. Thí dụ 1 bác sĩ lâm sàng có kiến thức sinh lý bệnh học uyên thâm, kỹ năng khám, phẫu thuật xuất sắc. Tuy nhiên ông ta không biết gì về thống kê học, và không có khả năng sử dụng bất cứ phần mềm, công cụ phân tích dữ liệu nào.

Vùng này đông hơn các bạn tưởng, bên trong nó chứa rất nhiều chuyên gia, giáo sư, trưởng khoa, kỹ sư ... thậm chí những người có quyền lực rất cao về học thuật.

Vùng 2: Những kẻ mệnh danh là Hacker máy tính, họ nói chuyện với máy tính bằng các dòng lệnh, thông thạo ít nhất 1 ngôn ngữ lập trình, có tư duy giải quyết vấn đề theo thuật toán, sơ đồ, giỏi khai thác dữ liệu nhưng KHÔNG có bất cứ kiến thức nào về Thống kê học lẫn chuyên môn

Sự giao thoa giữa vùng 1 và 2 tạo ra 1 vùng rất nguy hiểm số 4: Những kẻ trong vùng này ngộ nhận là mình đã có khả năng phân tích dữ liệu và vì có kiến thức chuyên ngành, họ sẽ dễ dàng thiết kế nghiên cứu, thu thập số liệu, bật máy tính lên và chạy 1 phần mềm thống kê và cho ra kết quả ngon lành, nhưng vì không có kiến thức thống kê, họ sẽ chọn sai phương pháp và diễn đạt bậy bạ kết quả. Nguy hiểm hơn khi họ dùng quyền lực và uy tín học thuật của mình để công bố kết quả nghiên cứu và đánh lừa thiên hạ...

Nếu bạn cảm nhận mình đang nằm trong vùng này, hãy cẩn trọng và nên học thêm về thống kê hoặc tư vấn chuyên viên thống kê khi làm nghiên cứu.

Vùng số 3 gồm những người học thống kê một cách bài bản như 1 nhánh của Toán ứng dụng, họ hiểu các khái niệm về xác suất, mô hình, thuật toán thống kê và biết cách thực hiện cũng như diễn giải chúng... Tuy nhiên dù giỏi đến đâu thì sức người vẫn có hạn... một ngày nào đó những nhà thống kê học sẽ đối diện vấn đề phức tạp đến mức họ không thể hình dung ra phương pháp giải quyết. Lúc này thế mạnh của vùng số 6 mới được chú ý: Vùng số 6 biểu thị cho sự giao thoa giữa Toán, thống kê, khoa học máy tính, lập trình và dữ liệu, một cách tổng quát, độc lập với chuyên ngành khác. Vùng này chính là thứ được gọi là Machine Learning.

Giao thoa giữa vùng số 1 và số 3 = vùng 5 chính là phần lớn thế giới học thuật truyền thống mà ta từng biết từ hàng trăm năm nay, nơi tập trung hầu hết các nghiên cứu sinh, thạc sĩ, tiến sĩ, giáo sư, ... các nhà khoa học chân chính vừa giỏi chuyên môn vừa có tư duy kiến thức về thống kê. Nếu bạn đang ở trong vùng số 5 này, đó là điều rất tốt; nhưng chưa đủ... vì khi không giỏi về thao tác lập trình và sử dụng máy tính, bạn không có khả năng tự thực hiện những ý tưởng, giả thuyết của mình mà phải phụ thuộc vào chuyên viên phân tích dữ liệu bên ngoài (những người ở vùng 2,4 hoặc 6)

Nếu bạn có đầy đủ cả 3 đặc tính: giỏi chuyên môn, giỏi thống kê, và giỏi lập trình: Bạn đã trở thành chuyên viên khoa học dữ liệu (vùng 7).","2016-07-14T19:35:53+0000","photo","https://www.facebook.com/photo.php?fbid=1242110732473695&set=gm.631005867054106&type=3","472656846222343_631005867054106",NA,124,15,66
"1530258666992232","Namlun Didong","Case study 17: Mục tiêu nghiên cứu: Phân loại nguy cơ của nhồi máu cơ tim dựa vào 5 tiêu chí :Tuổi, Mức Cholesterol máu : Thấp, TB, cao, Thói quen hút thuốc lá, Trình độ học vấn, Trạng thái cân nặng: bình thường/Cao. Trên một mẫu 1004 trường hợp
Chúng tôi ứng dụng mô hình cây với algorithm CART, kiểm chứng chéo 10x10 trên 80% dataset và kiểm định độc lập trên 20% còn lại
Mô hình kết quả có hiệu năng cao (95%CI độ chính xác từ 80.9 - 90.3%).
Kết luận: 
Mô hình cây phân loại (algorithm CART) là một phương pháp hữu ích cho nghiên cứu, thực hành y học: Nên phổ biến nó cho nhiều đồng nghiệp biết và ứng dụng vào thực tiễn ngay từ bây giờ
Kiểm chứng chéo cho phép tối ưu hóa hiệu năng của mô hình phân loại: Nên nghĩ đến phương pháp này khi xây dựng thiết kế nghiên cứu
Caret là 1 công cụ rất hữu dụng: Nên sử dụng caret làm giao thức để thực hành Machine learning
R mạnh và linh hoạt hơn rất nhiều so với các gói công cụ thống kê thương mại khác: Hãy học và dùng R nhiều hơn","2016-08-19T13:42:56+0000","photo","https://www.facebook.com/photo.php?fbid=1272837316067703&set=gm.647652595389433&type=3","472656846222343_647652595389433",NA,37,9,4
"1310556829011267","Trần Trọng Khải","Anh chị chỉ em với ạ.
Em muốn vẽ hình cấp phối hạt như bên dưới với R.
Với:
x=c(0, 0.002994, 0.003336, 0.00384, 0.004687, 0.006607, 0.009313, 0.022428, 0.034595, 0.046563, 0.059192, 0.063, 0.125, 0.25, 0.5, 1, 2)
y=c(0, 3.399694, 4.079633, 4.079633, 4.419602, 4.759572, 5.439511, 7.479327, 10.19908, 15.63859, 25.83768, 91.90929, 99.0305, 99.23825, 99.35367, 99.48063, 100)
Cách vẽ chi tiết thế nào ạ?","2016-08-25T08:40:01+0000","photo","https://www.facebook.com/photo.php?fbid=1132029526863999&set=gm.650507111770648&type=3","472656846222343_650507111770648",NA,4,2,2
"1530258666992232","Namlun Didong","Tuyệt, mới nhắc đến cây là sáng nay cây mọc lên rào rào trên Rbloggers. 

Package mới huấn luyện mô hình cây, cú pháp dễ như ăn kẹo. 

Không sâu bằng caret nhưng các bác sĩ có thể sử dụng dễ dàng hơn...

https://cran.rstudio.com/web/packages/FFTrees/index.html","2016-08-20T08:23:50+0000","photo","https://www.facebook.com/photo.php?fbid=1273692269315541&set=gm.648043288683697&type=3","472656846222343_648043288683697",NA,38,2,5
"1217928131648557","Hiệu Nguyễn","Dear all,
Nhờ anh, chị giúp giùm em lỗi này ạ.
Em lập phương trình tương quan giữa biến y và biến x theo, nó báo lỗi này ạ, mọi người giúp giùm em sửa lỗi này nhé.

""Error in nls(y ~ a * (1 - exp((-b * x)/a)), start = c(a = 1, b = 1)) : 
  step factor 0.000488281 reduced below 'minFactor' of 0.000976562""

Cảm ơn mọi người nhiều, chúc mọi người một ngày làm việc vui vẻ.

Đây là phần code
> y<-c(12.00, 19.77, 41.89, 34.94,  9.18, 13.41, 29.18, 46.59, 38.47,  9.88,  8.47, 14.82, 36.53, 36.00,  8.47,  4.94,  9.18, 34.94, 31.77,  4.94)

> x<-c(0.01059, 0.01759, 0.04780, 0.04017, 0.00721, 0.01556, 0.02589, 0.05857, 0.04706, 0.01002, 0.00749, 0.01277, 0.04116, 0.03602, 0.00559, 0.00650, 0.01093, 0.03843, 0.03292, 0.00469)

> m<-nls(y~a * (1 - exp((-b * x)/a)),start=c(a=1,b=1))","2016-08-23T01:17:25+0000","status",NA,"472656846222343_649405435214149",NA,0,1,0
"10208725271269151","Dung Nguyen Chi","Sách hay

Cuốn Data Mining Applications with R là một tập hợp các research papers. Cái hay của nó là có cả Rcode lẫn data cho chúng ta thực hành.","2016-08-19T11:41:49+0000","photo","https://www.facebook.com/photo.php?fbid=10207154831129129&set=gm.647589392062420&type=3","472656846222343_647589392062420",NA,96,3,15
"10155121101283216","Nguyễn Hữu Đại","Tản mạn - ","2016-08-21T03:03:48+0000","link","http://tiasang.com.vn/Default.aspx?tabid=111&CategoryID=2&News=9931","472656846222343_648455258642500",NA,8,0,0
"10208725271269151","Dung Nguyen Chi","Hôm trước anh Namlun Didong làm cái mô hình cây. Em bổ sung thêm ít gia vị cho nó..đẹp. Mấy cái Graph với ggplot2 thì lung linh quá. Thành thử sơ đồ cây so với nó thì cứ như cho Thị Nở đứng cạnh Ngọc Trinh. Nên em vẽ lại: 

http://rpubs.com/chidungkt/203171","2016-08-20T14:23:25+0000","photo","https://www.facebook.com/photo.php?fbid=10207162507761040&set=gm.648159485338744&type=3","472656846222343_648159485338744",NA,29,2,1
"10208314748176383","Le Manh Hung","Mọi người cho hỏi lỗi phông chữ như này thì sửa kiểu gì, xin cảm ơn","2016-08-19T18:02:37+0000","photo","https://www.facebook.com/photo.php?fbid=10206813190918390&set=gm.647756032045756&type=3","472656846222343_647756032045756",NA,0,0,0
"1590214037658597","Phuc Nguyen Quang","Thống kê xã hội học

Chào các anh/chị/bạn

Mình là dân kỹ thuật muốn tìm hiểu những nghiên cứu về xã hội học, ví dụ như phương pháp sử dụng bảng câu hỏi Likert khảo sát, đánh giá,...
Bạn nào có tài liệu hướng dẫn sử dụng và các ví dụ mẫu trên SPSS hoặc Minitab cho mình xin nhé, mình rất gà món này.
Chân thành cảm ơn.","2016-08-18T14:09:24+0000","status",NA,"472656846222343_647206475434045",NA,2,1,0
"10207877287919574","Hung Vu","Chào cả nhà, mình là thành viên mới. Hiện mình đang tìm hiểu về R và thấy khá thú vị. Mình đang muốn kiểm định sự khác biệt giữa 3 quần xã (có thành phần loài và số lượng cá thể loài), bạn nào biết cách so sánh (post hoc) trong R thì chỉ giáo mình nhé. Thanks","2016-08-16T23:21:47+0000","status",NA,"472656846222343_646451988842827",NA,6,3,0
"1412242695487170","Linh Pham","Cả nhà cho mình hỏi một chút về adjust legend trong plot với.
Mình đang dùng lệnh plot để vẽ line graphs, tuy nhiên khi add legend vào thì 
+ hoặc là legend vào đúng vị trí bottom right như mình mong muốn nhưng chữ lại quá nhỏ không nhìn thấy gì
+ hoặc nếu chữ nhìn được thì legend frame lại phình to ra và chen vào graph.
như 2 attached images. 
Mình muốn legend vào vị trí bottom right trong ô màu đỏ và chữ to và nhìn được. Mong mọi người sửa code giúp mình với, mình để link download data và code phía dưới.
http://www.mediafire.com/download/445w5u87ye4gcw9/plot_question.rar
Thank mọi người nhiều!","2016-08-16T12:25:59+0000","photo","https://www.facebook.com/photo.php?fbid=1209845875726854&set=gm.646227395531953&type=3","472656846222343_646227395531953",NA,4,3,0
"1530258666992232","Namlun Didong","Thêm 1 trick mới trên ggplot2, mới học được sáng nay","2016-08-15T22:41:06+0000","photo","https://www.facebook.com/photo.php?fbid=1269159966435438&set=gm.645959632225396&type=3","472656846222343_645959632225396",NA,42,5,3
"1916473528585841","Tue Nguyen","[Cài đặt Rattle] Mọi người cho mình hỏi lỗi này với.
Mình cài mấy lần mà nó cứ báo lỗi  ""cannot open compressed file 'RGtk2/DESCRIPTION', probable reason 'No such file or directory' ""
Cám ơn mọi người nhiều","2016-08-16T14:54:21+0000","photo","https://www.facebook.com/photo.php?fbid=1819392244960637&set=gm.646289755525717&type=3","472656846222343_646289755525717",NA,0,1,0
"10208725271269151","Dung Nguyen Chi","Bỏ đi 18 trong số 61 biến số chất lượng dự báo của mô hình tăng lên. Hai loại biến số ""xấu"" được bỏ là: 

1. Biến có phương sai 0 hoặc gần không. 
2. Biến tương quan cao trên 0.7. 

","2016-08-14T13:18:04+0000","link","http://rpubs.com/chidungkt/201889","472656846222343_645297442291615",NA,23,7,0
"10208915968716100","Tran Ngoc Dang","Giới thiệu bài giảng mới ""P value và suy diễn Bayesian""
https://www.youtube.com/watch?v=Mgr9WASTZE0&feature=youtu.be
“Thống kê như một cô gái mặc bikini, cái mà cô ta phơi ra thì rất hấp dẫn nhưng cái mà cô ta che đậy mới quan trọng…” Bài giảng này sẽ giúp các bạn biết được P value là gì và các bí mật của nó. Cũng như sự khác nhau giữa trường phái tần số (dựa vào p value) và trường phái Bayesian. Bài giảng hơi dài nhưng là tổng hợp những điều cơ bản nhất của 2 trường phái này.","2016-08-15T10:43:27+0000","link","http://www.ohri.ca/newsroom/seminars/SeminarUploads/1829%5CSuggested%20Reading%20-%20Nov%203,%202014.pdf","472656846222343_645698552251504",NA,44,3,1
"1530258666992232","Namlun Didong","Case study đầu tiên trong dự án MLM, cái này đơn giản nhưng được đào khá sâu.

dataset ở đây: https://drive.google.com/open?id=0B1vaOU1uB8DPeHpOTGlxUUZmNnc

Hướng dẫn ở đây:
https://drive.google.com/open?id=0B1vaOU1uB8DPNkZZUnJMWERLS3c","2016-08-14T14:11:38+0000","photo","https://www.facebook.com/photo.php?fbid=1267736463244455&set=gm.645321695622523&type=3","472656846222343_645321695622523",NA,44,3,7
"10208725271269151","Dung Nguyen Chi","Support Vector Machine - SVM là một mô hình phân loại mạnh. Bài viết này thực hiện so sánh chất lượng dự báo – phân loại của mô hình này với mô hình phân loại truyền thống Logistic.

Số liệu sử dụng là GermanCredit được lưu trữ tại University of California, Irvine. Đây là dữ liệu về thông tin xin cấp tín dụng của 1000 khách hàng. Các hồ sơ sẽ được dán nhãn là Bad hoặc Good ( tương ứng với hồ sơ xấu và tốt, biến Class) để từ đó ngân hàng ra quyết định cho vay dựa vào các thông tin khác như thu nhập, tuổi tác, tình trạng công việc và một loạt thông tin khác.

Tiêu chí để đánh giá chất lượng của hai mô hình là Accuracy và Kappa. Mô hình nào có những giá trị này cao hơn là mô hình tốt hơn trong phân loại. Tác giả thực hiện chạy 60 lần cho mỗi mô hình bằng phương pháp k-fold cross-validation với k = 10 và lặp lại vòng này 6 lần. Sử dụng các thông tin thu được từ 60 mô hình con này để đánh giá hai tiêu chí trên theo Bonferroni correction (tương tự kiểm định t) nhằm đưa ra bằng chứng thống kê cho sự khác biệt trong chất lượng dự báo – phân loại của hai mô hình.

","2016-08-13T01:11:39+0000","link","http://rpubs.com/chidungkt/201866","472656846222343_644652885689404",NA,31,1,0
"793086327525661","Trần Quý","Mọi người ơi, cho mình hỏi khi đọc data vào R. Nếu data mình có dấu tiếng việt thì làm sao để R đọc được vậy mọi người??? Mình toàn bị lỗi front khi đọc data có dấu tiếng Việt.","2016-08-11T08:33:05+0000","status",NA,"472656846222343_643809585773734",NA,2,6,1
"10208725271269151","Dung Nguyen Chi","Đổi tên biến số. 

Chào các bạn. Mình muốn đổi 4 biến số (ứng với 4 cột đầu tiên của bộ số liệu iris ) thành từ V1 đến V4. Nhưng code sau đây (như trong hình) là không hoạt động. Câu hỏi là: 

1. Sử code này như thế nào? 
2. Có cách nào khác thực hiện việc đó? 

Cảm ơn các bạn nhiều lắm.","2016-08-12T12:21:34+0000","photo","https://www.facebook.com/photo.php?fbid=10207104477430318&set=gm.644392052382154&type=3","472656846222343_644392052382154",NA,10,4,0
"10208725271269151","Dung Nguyen Chi","Data Mining with Rattle and R

Với những ai còn lưu luyến với kiểu giao diện cửa sổ của những phần mềm thương mại truyền thống như SPSS, STATA và bắt đầu thực hành Data Mining, Machine Learning, Statistics thì gói Rattle -  tương tự Rcommander -  là một lựa chọn tốt: tất cả các phân tích đều được thực hiện ở giao diện cửa sổ. Hiện tại, nó cung cấp các phân tích và mô hình sau: 

1. Regression, Support Vector Machine, Random Forest, Neutral Networks, Bagging...
2. Kmeans, Hierarchical...
3. Các test phổ biến
4. Và nhiều thứ khác.

Khá tiện dụng vì chúng ta có thể thực hiện được ĐỒNG THỜI hoặc LẦN LƯỢT nhiều mô hình khác nhau và so sánh giữa chúng với nhau dựa trên các tiêu chí như ROC, Accuracy...

http://www.springer.com/us/book/9781441998897","2016-08-11T07:50:20+0000","photo","https://www.facebook.com/photo.php?fbid=10207096106301045&set=gm.643798052441554&type=3","472656846222343_643798052441554",NA,56,4,7
"1102544753188585","Hung Nguyen","Xin hỏi anh/chị nào có tài liệu hướng dẫn về phân tích dự báo tình hình dịch bệnh hay vẽ đường ngưỡng cảnh báo dịch bằng R (hoặc các  phần mềm khác) không ạ","2016-08-09T13:30:17+0000","status",NA,"472656846222343_642909449197081",NA,0,0,0
"10208725271269151","Dung Nguyen Chi","KNN vs. Logistic: Tình huống nghiên cứu với bộ số liệu Caravan  

###############################################################

Trong bài viết trước (http://www.mediafire.com/download/cy7ywdyy84dtcyg/KNNvsLogistic.pdf) , biến được phân loại là Class có hai giá trị là Good và Bad. Good chiếm 70% và Bad là 30%. Có thể nói sự kiện một hồ sơ được phân loại là Bad không hiếm. Với bộ số liệu này kết quả chỉ ra rằng mức độ phân loại của mô hình Logistic là tốt hơn. 

Tuy nhiên, theo James et al. (2013), mức độ chính xác trong phân loại của các mô hình là nhạy sự bất đối xứng của biến được phân loại. Để làm sáng tỏ điều này chúng ta xét bộ dữ liệu Caravan được tích hợp cùng gói ISLR. Biến được phân loại ở đây là Purchase trong đó quan sát sẽ được xếp là Yes nếu anh ta mua sản phẩm bảo hiểm Caravan – một kiểu sản phẩm bảo hiểm mà rất ít người mua, và sẽ được xếp là No nếu ngược lại. Vì là một sản phẩm bảo hiểm mà rất ít người mua nên số người mua sản phẩm này chỉ xấp xỉ 6% trong khi số người không mua là 94%. Tình huống này, biến Purchase được nói là có sự bất đối xứng cao giữa hai cấp độ (Yes và No). 

Với những bộ dữ liệu như thế, các bằng chứng thực nghiệm cho thấy rằng KNN sẽ là mô hình phân loại tốt hơn Logistic. 
Bài viết dưới đây tạp một vòng lặp 50 lần để đưa ra bằng chứng thống kê chỉ ra rằng có sự khác biệt về mức độ chính xác trong phân loại của hai cách tiếp cận với thống kê t. 

http://www.mediafire.com/download/2lmmfgl9i0zcj8t/KNNvsLogisticCaravan.pdf

PS. Tranh thủ chờ ăn sáng. :v","2016-08-06T00:08:29+0000","photo","https://www.facebook.com/photo.php?fbid=10207059618908883&set=gm.641171589370867&type=3","472656846222343_641171589370867",NA,23,4,8
"1398499446838965","Duong Duc Pham","Chào cả nhà
Tôi có một dataset với 7 biến (trong đó biến X7 là biến với số nguyên trong khoảng từ 1 đến 6) ==Dataset 1
Tôi muốn chọn mỗi hàng với số cột từ 1 đến giá trị X7 của hàng đó (VD. row1 X7=3--> chọn giá trị ở cột X1, X2, X3) để tạo Dataset 2 
Tôi muốn dùng for loop function với code tương tự như sau:
data2<-NULL
for(i in 1:nrow(data)){
     n<-data[i,7]
     print(data2[i]<-data[i,c(1:n)])
}
        X1       X2       X3
1 9.373546 13.02356 12.75693
        X1       X2       X3       X4
2 10.18364 10.77969 12.34641 9.588849
        X1       X2
3 9.164371 8.757519
        X1     X2       X3
4 11.59528 5.5706 4.031945
        X1       X2       X3       X4       X5
5 10.32951 12.24986 11.85948 4.491762 6.556222
        X1       X2       X3       X4       X5      X6
6 9.179532 9.910133 9.831614 8.340022 6.462524 21.8824
        X1       X2       X3
7 10.48743 9.967619 9.532613
        X1       X2       X3       X4       X5
8 10.73832 11.88767 5.587743 9.762746 13.84266
        X1       X2      X3      X4
9 10.57578 11.64244 8.56555 14.4001
         X1      X2
10 9.694612 11.1878

Làm thế nào để tạo dataset 2 hoàn chỉnh giống trong ảnh?

Nhờ ACE có kinh nghiêm chỉ giúp. Trân trọng cảm ơn.
P/S code cho dataset 1
set.seed(1)
X1=rnorm(10,10,1)
X2=rnorm(10,10,2)
X3=rnorm(10,10,3)
X4=rnorm(10,10,4)
X5=rnorm(10,10,5)
X6=rnorm(10,10,6); X7=c(3,4,2,3,5,6,3,5,4,2)
dataset1=data.frame(X1, X2, X3, X4, X5, X6,X7)","2016-08-08T07:28:42+0000","photo","https://www.facebook.com/photo.php?fbid=1200431003312478&set=gm.642292402592119&type=3","472656846222343_642292402592119",NA,1,4,0
"10210845468545723","Vịt Trần","pipeline này mình muốn viết mãi nhưng chẳng bao giờ rành, thôi cứ tập tành từ từ. Gửi các bạn tham khảo.","2016-08-08T14:22:55+0000","link","http://seananderson.ca/2014/09/13/dplyr-intro.html","472656846222343_642416209246405",NA,5,1,0
"1205787479527610","Diệp Phong","Một người bạn đáng để học tập :D","2016-08-08T16:43:04+0000","link","http://blog.revolutionanalytics.com/2016/08/interactive-illustrator-quality-graphics-with-r.html","472656846222343_642463069241719",NA,7,0,0
"10208725271269151","Dung Nguyen Chi","Trong bài viết này, bài viết sẽ so sánh chất lượng phân loại của hai cách tiếp cận KNN và Logistic  căn cứ vào chỉ tiêu Accuracy bằng cách so sánh mean (trung bình) từ 50 trường hợp khác nhau của dữ liệu kiểm định và dữ liệu huấn luyện bằng kiểm định t. Kết quả chỉ ra rằng có sự khác biệt về mức độ chính xác trong phân loại giữa hai mô hình này và chỉ ra kết luận ngược lại: Logistic có khả năng phân loại tốt hơn.  

http://www.mediafire.com/download/cy7ywdyy84dtcyg/KNNvsLogistic.pdf","2016-08-05T16:58:10+0000","photo","https://www.facebook.com/photo.php?fbid=10207057281970461&set=gm.641016556053037&type=3","472656846222343_641016556053037",NA,21,1,3
"10208725271269151","Dung Nguyen Chi","Quá trình tái chọn mẫu khi dùng  gói caret của thánh M. Kuhn: 

","2016-08-07T12:44:33+0000","link","http://rpubs.com/chidungkt/200854","472656846222343_641828745971818",NA,18,1,0
"794006744086825","Lau Tay Nguyen","Chào ACE, tôi đùng ggplot2 vẽ đồ thị như hình đính kèm, nhưng không biết cách để add legend với các shape khác nhau. Nhờ ACE nào biết chỉ giúp, cám ơn.","2016-08-04T02:03:07+0000","photo","https://www.facebook.com/photo.php?fbid=678088589011975&set=gm.640262882795071&type=3","472656846222343_640262882795071",NA,7,6,1
