"CountryCode","CountryName","IndicatorName","IndicatorCode","Year","Perct","Region","IncomeGroup"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1997,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1999,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1995,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2001,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2014,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1990,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1996,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2004,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2005,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2009,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1992,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2000,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2007,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2002,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2012,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2003,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2006,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2010,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",2011,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1994,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1991,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1998,NA,"Europe & Central Asia","High income"
"MCO","Monaco","Forest area (% of land area)","AG.LND.FRST.ZS",1993,NA,"Europe & Central Asia","High income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2015,12.44,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2013,12.16,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1997,9.8,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1999,9.83,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2008,11.46,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1995,9.76,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2001,10.09,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2014,12.3,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2009,11.6,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1990,9.7,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1996,9.78,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2000,9.85,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2004,10.8,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2012,12.03,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1994,9.74,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1992,9.74,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2002,10.33,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2011,11.89,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1993,9.73,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2003,10.57,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2006,11.18,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2005,11.04,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1998,9.81,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2007,11.32,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",1991,9.7,"Europe & Central Asia","Lower middle income"
"MDA","Moldova","Forest area (% of land area)","AG.LND.FRST.ZS",2010,11.75,"Europe & Central Asia","Lower middle income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2008,21.78,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2015,21.44,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2009,21.68,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2013,21.49,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1997,22.74,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2004,22.14,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1995,22.97,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2001,22.33,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1999,22.51,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2014,21.47,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1990,23.54,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1996,22.85,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2000,22.39,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2005,22.08,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2012,21.52,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1994,23.08,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1992,23.31,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2007,21.88,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2002,22.27,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1993,23.2,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2003,22.2,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2006,21.98,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2010,21.59,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1998,22.62,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",1991,23.43,"Sub-Saharan Africa","Low income"
"MDG","Madagascar","Forest area (% of land area)","AG.LND.FRST.ZS",2011,21.55,"Sub-Saharan Africa","Low income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2015,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1997,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2008,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2013,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2001,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1999,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2009,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1995,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2003,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2000,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2004,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1990,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1996,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2006,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2014,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2012,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1994,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1992,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2005,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2002,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1993,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1991,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2010,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",1998,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2007,3.33,"South Asia","Upper middle income"
"MDV","Maldives","Forest area (% of land area)","AG.LND.FRST.ZS",2011,3.33,"South Asia","Upper middle income"
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2015,2.06,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1995,1.8,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1996,1.8,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2008,2.03,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2013,2.06,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1997,1.81,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1999,1.82,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2009,2.04,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1990,1.77,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2001,1.86,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2000,1.82,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2004,1.96,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2012,2.06,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1994,1.79,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2006,2,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2014,2.06,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2002,1.89,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1993,1.79,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1992,1.78,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2005,1.99,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2010,2.06,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1998,1.81,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2003,1.92,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2007,2.02,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",2011,2.06,"",""
"MEA","Middle East & North Africa","Forest area (% of land area)","AG.LND.FRST.ZS",1991,1.78,"",""
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2015,33.97,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1996,35.3,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1999,35,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2008,34.33,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1990,35.89,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2013,34.07,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1997,35.2,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2004,34.59,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2009,34.27,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1995,35.4,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2001,34.83,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2000,34.91,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2014,34.02,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1993,35.59,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1994,35.49,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2006,34.45,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2005,34.51,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2012,34.11,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1998,35.1,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1992,35.69,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2002,34.75,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2011,34.16,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2003,34.67,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2010,34.21,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",1991,35.79,"Latin America & Caribbean","Upper middle income"
"MEX","Mexico","Forest area (% of land area)","AG.LND.FRST.ZS",2007,34.39,"Latin America & Caribbean","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1997,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2015,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2008,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1996,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1999,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1990,NA,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2013,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2000,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2014,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2009,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1995,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2001,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2006,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2004,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1993,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1994,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1992,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2002,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2012,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1998,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2003,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2005,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2011,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",1991,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2010,70.22,"East Asia & Pacific","Upper middle income"
"MHL","Marshall Islands","Forest area (% of land area)","AG.LND.FRST.ZS",2007,70.22,"East Asia & Pacific","Upper middle income"
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2015,32.06,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2001,32.52,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2008,32.33,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1990,33.25,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1996,32.83,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1999,32.62,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2009,32.32,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2013,32.12,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1997,32.75,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2014,32.09,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2004,32.42,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1995,32.9,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1992,33.11,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2000,32.55,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2002,32.49,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1993,33.04,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1994,32.97,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2006,32.37,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2005,32.39,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2012,32.15,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1998,32.69,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2003,32.46,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2007,32.35,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2011,32.18,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",1991,33.18,"",""
"MIC","Middle income","Forest area (% of land area)","AG.LND.FRST.ZS",2010,32.3,"",""
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2013,39.57,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2015,39.57,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2008,39.19,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1990,35.86,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1996,36.95,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1997,37.13,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1999,37.49,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2009,39.39,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1994,36.59,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2001,37.81,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2014,39.57,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2004,38.21,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1995,36.77,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2003,38.07,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2000,37.67,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2002,37.94,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1993,36.41,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1998,37.31,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2006,38.52,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2005,38.34,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2012,39.57,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1991,35.86,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",1992,36.22,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2007,39.01,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2011,39.57,"Europe & Central Asia","Upper middle income"
"MKD","Macedonia, FYR","Forest area (% of land area)","AG.LND.FRST.ZS",2010,39.57,"Europe & Central Asia","Upper middle income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",2014,3.93,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",1995,5.16,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",2015,3.86,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",2009,4.25,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",2008,4.32,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",1996,5.09,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",1997,5.03,"Sub-Saharan Africa","Low income"
"MLI","Mali","Forest area (% of land area)","AG.LND.FRST.ZS",1999,4.9,"Sub-Saharan Africa","Low income"
